Slapton Wood Catchment                                                          
    51    71     20.00
    129.82    129.84    129.89    129.88    129.87    129.80    129.69    129.51
    129.04    127.79    126.26    124.79    123.39    121.80    119.67    117.12
    114.28    111.12    107.87    104.62    100.89     98.94     98.74     98.89
     99.04    100.13    102.80    105.47    106.67    106.86   9999.00   9999.00
   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00
   9999.00   9999.00   9999.00
   9999.00    129.95    129.80    129.80    129.80    129.75    129.74    129.71
    129.72    129.72    129.75    129.74    129.70    129.66    129.45    128.79
    127.27    125.75    124.37    123.12    121.86    120.15    118.29    116.28
    113.99    110.41    107.00    104.07    100.72     99.00     98.92     99.05
     99.52    100.91    102.91    105.00    106.45   9999.00   9999.00   9999.00
   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00
   9999.00   9999.00   9999.00
   9999.00    129.91    129.81    129.77    129.72    129.68    129.67    129.65
    129.62    129.62    129.59    129.57    129.38    129.00    128.13    126.72
    125.06    123.46    122.22    121.09    119.93    118.52    117.01    115.37
    112.95    109.37    106.44    103.77    100.93     99.23     99.10     99.27
     99.94    101.13    102.57    104.00   9999.00   9999.00   9999.00   9999.00
   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00
   9999.00   9999.00   9999.00
   9999.00    129.85    129.80    129.75    129.70    129.65    129.60    129.58
    129.49    129.32    128.91    128.53    127.93    127.06    125.94    124.37
    122.72    121.15    119.83    118.64    117.69    116.77    115.66    114.38
    111.30    107.69    105.99    104.09    101.98    100.30     99.70     99.76
    100.06    100.79    101.87   9999.00   9999.00   9999.00   9999.00   9999.00
   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00
   9999.00   9999.00   9999.00
   9999.00    129.78    129.74    129.69    129.68    129.65    129.59    129.51
    129.01    128.27    127.50    126.68    125.79    124.83    123.72    122.30
    120.36    118.57    117.25    116.04    115.45    115.02    114.06    111.95
    108.74    106.81    106.05    104.86    103.29    101.82    100.86    100.44
    100.33    100.68   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00
   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00
   9999.00   9999.00   9999.00
   9999.00    129.68    129.66    129.64    129.63    129.62    129.58    129.26
    128.28    127.21    126.07    124.87    123.69    122.67    121.50    119.90
    117.53    115.82    115.13    114.37    114.01    113.69    112.57    110.24
    107.29    106.60    106.43    105.89    104.76    103.28    102.13    101.47
   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00
   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00
   9999.00   9999.00   9999.00
   9999.00    129.59    129.61    129.62    129.60    129.58    129.52    128.91
    127.75    126.41    124.95    123.50    122.25    121.58    120.43    118.66
    116.12    114.41    114.29    114.19    113.94    113.42    112.22    110.39
    108.28    107.17    106.82    106.64    106.21    104.66    103.21   9999.00
   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00
   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00
   9999.00   9999.00   9999.00
   9999.00    129.56    129.57    129.58    129.57    129.55    129.51    128.85
    127.56    126.08    124.51    122.92    121.91    121.53    120.49    118.95
    117.10    115.25    114.38    114.23    114.09    113.54    112.25    110.81
    109.15    107.91    107.10    106.81    106.74    105.94   9999.00   9999.00
   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00
   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00
   9999.00   9999.00   9999.00
   9999.00    129.56    129.56    129.55    129.55    129.54    129.53    128.95
    127.66    126.24    124.78    123.36    122.22    121.75    120.92    119.83
